counter,county,state,address_cross
19100,"El Paso","TX","EXIT 29 LOMALAND RAMP EB/I-10 HWY EB"
19101,"El Paso","TX","EXIT 29 TRANS MOUNTAIN RAMP NB/GATEWAY NORTH BLVD"
19102,"El Paso","TX","EXIT 29 TRANS MOUNTAIN RAMP NB/PATRIOT FWY NB"
19103,"El Paso","TX","EXIT 29 TRANS MOUNTAIN RAMP SB/GATEWAY SOUTH BLVD"
19104,"El Paso","TX","EXIT 29 TRANS MOUNTAIN RAMP SB/PATRIOT FWY SB"
19105,"El Paso","TX","EXIT 30 LEE TREVINO RAMP EB/GATEWAY EAST BLVD"
19106,"El Paso","TX","EXIT 30 LEE TREVINO RAMP EB/I-10 HWY EB"
19107,"El Paso","TX","EXIT 30 LEE TREVINO RAMP WB/GATEWAY WEST BLVD"
19108,"El Paso","TX","EXIT 30 LEE TREVINO RAMP WB/I-10 HWY WB"
19109,"El Paso","TX","EXIT 30 SUN VALLEY RAMP NB/GATEWAY NORTH BLVD"
19110,"El Paso","TX","EXIT 30 SUN VALLEY RAMP NB/PATRIOT FWY NB"
19111,"El Paso","TX","EXIT 31 KENWORTHY RAMP NB/GATEWAY NORTH BLVD"
19112,"El Paso","TX","EXIT 31 KENWORTHY RAMP NB/PATRIOT FWY NB"
19113,"El Paso","TX","EXIT 31 KENWORTHY RAMP SB/GATEWAY SOUTH BLVD"
19114,"El Paso","TX","EXIT 31 KENWORTHY RAMP SB/PATRIOT FWY SB"
19115,"El Paso","TX","EXIT 31 LIBERTY RAMP NB/PURPLE HEART MEMORIAL HWY NB"
19116,"El Paso","TX","EXIT 31 LIBERTY RAMP SB/PURPLE HEART MEMORIAL HWY SB"
19117,"El Paso","TX","EXIT 32 IRON MEDICS RAMP NB/PURPLE HEART MEMORIAL HWY NB"
19118,"El Paso","TX","EXIT 32 IRON MEDICS RAMP SB/PURPLE HEART MEMORIAL HWY SB"
19119,"El Paso","TX","EXIT 32 SEAN HAGGERTY RAMP NB/GATEWAY NORTH BLVD"
19120,"El Paso","TX","EXIT 32 ZARAGOZA RAMP EB/GATEWAY EAST BLVD"
19121,"El Paso","TX","EXIT 32 ZARAGOZA RAMP EB/I-10 HWY EB"
19122,"El Paso","TX","EXIT 33 DON HASKINS RAMP WB/GATEWAY WEST BLVD"
19123,"El Paso","TX","EXIT 33 DON HASKINS RAMP WB/I-10 HWY WB"
19124,"El Paso","TX","EXIT 34 AMERICAS RAMP EB/GATEWAY EAST BLVD"
19125,"El Paso","TX","EXIT 34 AMERICAS RAMP EB/I-10 HWY EB"
19126,"El Paso","TX","EXIT 34 AMERICAS RAMP WB/GATEWAY WEST BLVD"
19127,"El Paso","TX","EXIT 34 AMERICAS RAMP WB/I-10 HWY WB"
19128,"El Paso","TX","EXIT 34 LOOP 375 RAMP/LOOP 375 HWY NB"
19129,"El Paso","TX","EXIT 34A I10E - LOOP 375 RAMP/ANGEL GARCIA I10E - 375N RAMP"
19130,"El Paso","TX","EXIT 34A I10E - LOOP 375 RAMP/I-10 HWY EB"
19131,"El Paso","TX","EXIT 34A I10E L375NB RAMP/LOOP 375 HWY NB"
19132,"El Paso","TX","EXIT 34A LOOP 375 RAMP/ANGEL GARCIA I10E - 375N RAMP"
19133,"El Paso","TX","EXIT 34A LOOP 375 RAMP/I-10 HWY EB"
19134,"El Paso","TX","EXIT 35 EASTLAKE RAMP EB/GATEWAY EAST BLVD"
19135,"El Paso","TX","EXIT 35 EASTLAKE RAMP EB/I-10 HWY EB"
19136,"El Paso","TX","EXIT 35 EASTLAKE RAMP WB/I-10 HWY WB"
19137,"El Paso","TX","EXIT 35 I10W - LOOP 375 RAMP/ANGEL GARCIA I10W - 375N RAMP"
19138,"El Paso","TX","EXIT 35 I10W - LOOP 375 RAMP/I-10 HWY WB"
19139,"El Paso","TX","EXIT 35 LOOP 375 RAMP/ANGEL GARCIA I10W - 375N RAMP"
19140,"El Paso","TX","EXIT 35 MONTANA RAMP NB/JOE BATTLE BLVD NB"
19141,"El Paso","TX","EXIT 35 MONTANA RAMP NB/LOOP 375 HWY NB"
19142,"El Paso","TX","EXIT 35 MONTANA RAMP NB/PURPLE HEART MEMORIAL HWY NB"
19143,"El Paso","TX","EXIT 35 MONTANA RAMP SB/MONTANA AVE WB"
19144,"El Paso","TX","EXIT 35 MONTANA RAMP SB/PURPLE HEART MEMORIAL HWY SB"
19145,"El Paso","TX","EXIT 37 HORIZON RAMP EB/I-10 HWY EB"
19146,"El Paso","TX","EXIT 37 HORIZON RAMP WB/I-10 HWY WB"
19147,"El Paso","TX","EXIT 38 EDGEMERE RAMP NB/JOE BATTLE BLVD NB"
19148,"El Paso","TX","EXIT 38 EDGEMERE RAMP NB/LOOP 375 HWY NB"
19149,"El Paso","TX","EXIT 38 EDGEMERE RAMP SB/JOE BATTLE BLVD SB"
19150,"El Paso","TX","EXIT 38 EDGEMERE RAMP SB/LOOP 375 HWY SB"
19151,"El Paso","TX","EXIT 39 PEBBLE HILLS RAMP NB/JOE BATTLE BLVD NB"
19152,"El Paso","TX","EXIT 39 PEBBLE HILLS RAMP NB/LOOP 375 HWY NB"
19153,"El Paso","TX","EXIT 39 PEBBLE HILLS RAMP SB/JOE BATTLE BLVD SB"
19154,"El Paso","TX","EXIT 39 PEBBLE HILLS RAMP SB/LOOP 375 HWY SB"
19155,"El Paso","TX","EXIT 40 MONTWOOD RAMP NB/JOE BATTLE BLVD NB"
19156,"El Paso","TX","EXIT 40 MONTWOOD RAMP NB/LOOP 375 HWY NB"
19157,"El Paso","TX","EXIT 40 MONTWOOD RAMP SB/JOE BATTLE BLVD SB"
19158,"El Paso","TX","EXIT 40 MONTWOOD RAMP SB/LOOP 375 HWY SB"
19159,"El Paso","TX","EXIT 40A ZARAGOZA RAMP NB/LOOP 375 HWY NB"
19160,"El Paso","TX","EXIT 40A ZARAGOZA RAMP SB/LOOP 375 HWY SB"
19161,"El Paso","TX","EXIT 41 VISTA DEL SOL RAMP NB/JOE BATTLE BLVD NB"
19162,"El Paso","TX","EXIT 41 VISTA DEL SOL RAMP NB/LOOP 375 HWY NB"
19163,"El Paso","TX","EXIT 41 VISTA DEL SOL RAMP SB/JOE BATTLE BLVD SB"
19164,"El Paso","TX","EXIT 41 VISTA DEL SOL RAMP SB/LOOP 375 HWY SB"
19165,"El Paso","TX","EXIT 42 BOB HOPE RAMP SB/JOE BATTLE BLVD SB"
19166,"El Paso","TX","EXIT 42 BOB HOPE RAMP SB/LOOP 375 HWY SB"
19167,"El Paso","TX","EXIT 42A PELLICANO RAMP NB/LOOP 375 HWY NB"
19168,"El Paso","TX","EXIT 42B BOB HOPE RAMP NB/JOE BATTLE BLVD NB"
19169,"El Paso","TX","EXIT 42B BOB HOPE RAMP NB/LOOP 375 HWY NB"
19170,"El Paso","TX","EXIT 44 L375NB I10W RAMP/I-10 HWY WB"
19171,"El Paso","TX","EXIT 44B GWE JOE BTL NB RAMP/GATEWAY EAST BLVD"
19172,"El Paso","TX","EXIT 45 NORTH LOOP RAMP NB/LOOP 375 HWY NB"
19173,"El Paso","TX","EXIT 45 NORTH LOOP RAMP NB/N AMERICAS AVE NB"
19174,"El Paso","TX","EXIT 45 NORTH LOOP RAMP SB/LOOP 375 HWY SB"
19175,"El Paso","TX","EXIT 45 NORTH LOOP RAMP SB/N AMERICAS AVE SB"
19176,"El Paso","TX","EXIT 46 ALAMEDA RAMP SB/LOOP 375 HWY SB"
19177,"El Paso","TX","EXIT 46 ALAMEDA RAMP SB/N AMERICAS AVE NB"
19178,"El Paso","TX","EXIT 48 SOCORRO RAMP NB/LOOP 375 HWY NB"
19179,"El Paso","TX","EXIT 48 SOCORRO RAMP NB/S AMERICAS AVE NB"
19180,"El Paso","TX","EXIT 48 ZARAGOZA RAMP SB/CESAR CHAVEZ BORDER HWY WB"
19181,"El Paso","TX","EXIT 48 ZARAGOZA RAMP SB/LOOP 375 HWY SB"
19182,"El Paso","TX","EXIT 49 ZARAGOZA RAMP EB/CESAR CHAVEZ BORDER HWY EB"
19183,"El Paso","TX","EXIT 5 TRUCK CHECK STATION RAMP EB/I-10 HWY EB"
19184,"El Paso","TX","EXIT 50 PADRES RAMP EB/CESAR CHAVEZ BORDER HWY EB"
19185,"El Paso","TX","EXIT 50 PADRES RAMP EB/PADRES DR NB"
19186,"El Paso","TX","EXIT 50 PADRES RAMP WB/CESAR CHAVEZ BORDER HWY WB"
19187,"El Paso","TX","EXIT 51 PLANT RAMP EB/CESAR CHAVEZ BORDER HWY EB"
19188,"El Paso","TX","EXIT 51 PLANT RAMP EB/PLANT RD"
19189,"El Paso","TX","EXIT 52 YARBROUGH RAMP EB/CESAR CHAVEZ BORDER HWY EB"
19190,"El Paso","TX","EXIT 52 YARBROUGH RAMP WB/CESAR CHAVEZ BORDER HWY WB"
19191,"El Paso","TX","EXIT 54 MIDWAY RAMP EB/CESAR CHAVEZ BORDER HWY EB"
19192,"El Paso","TX","EXIT 54 MIDWAY RAMP WB/CESAR CHAVEZ BORDER HWY WB"
19193,"El Paso","TX","EXIT 56 FONSECA RAMP EB/CESAR CHAVEZ BORDER HWY EB"
19194,"El Paso","TX","EXIT 56 FONSECA RAMP WB/CESAR CHAVEZ BORDER HWY WB"
19195,"El Paso","TX","EXIT 6 LOOP 375 ON RAMP EB/I-10 HWY WB"
19196,"El Paso","TX","EXIT 6 TRANS MOUNTAIN RAMP EB/I-10 HWY EB"
19197,"El Paso","TX","EXIT 6 TRANS MOUNTAIN RAMP EB/S DESERT BLVD"
19198,"El Paso","TX","EXIT 6 TRANS MOUNTAIN RAMP WB/I-10 HWY WB"
19199,"El Paso","TX","EXIT 6 TRANS MOUNTAIN RAMP WB/N DESERT BLVD"
19200,"El Paso","TX","EXIT 8 ARTCRAFT RAMP EB/I-10 HWY EB"
19201,"El Paso","TX","EXIT 8 ARTCRAFT RAMP EB/S DESERT BLVD"
19202,"El Paso","TX","EXIT 8 ARTCRAFT RAMP WB/I-10 HWY WB"
19203,"El Paso","TX","EXIT 9 REDD RAMP EB/I-10 HWY EB"
19204,"El Paso","TX","EXIT 9 REDD RAMP WB/I-10 HWY WB"
19205,"El Paso","TX","EXPLORER CT/GATEWAY NORTH BLVD"
19206,"El Paso","TX","EXPLORER CT/RICK HUSBAND DR"
19207,"El Paso","TX","F L HAYDEN DR/STONEWALL RD"
19208,"El Paso","TX","F L HAYDEN DR/W OSBORNE RD"
19209,"El Paso","TX","FABIAN ST/PLACIDA LN"
19210,"El Paso","TX","FABLED POINT AVE/HONOUR POINT PL"
19211,"El Paso","TX","FABLED POINT AVE/OPAL POINT PL"
19212,"El Paso","TX","FAIR/RUSH"
19213,"El Paso","TX","FAIRBANK/RUSH LBX219"
19214,"El Paso","TX","FAIRBANKS DR EB/ALCAN ST"
19215,"El Paso","TX","FAIRBANKS DR EB/AUDOBON ST"
19216,"El Paso","TX","FAIRBANKS DR EB/CERMAC ST"
19217,"El Paso","TX","FAIRBANKS DR EB/DYER ST NB"
19218,"El Paso","TX","FAIRBANKS DR EB/GALVESTON DR"
19219,"El Paso","TX","FAIRBANKS DR EB/GATEWAY NORTH BLVD"
19220,"El Paso","TX","FAIRBANKS DR EB/GIRL SCOUT WAY"
19221,"El Paso","TX","FAIRBANKS DR EB/IMPERIAL ST"
19222,"El Paso","TX","FAIRBANKS DR EB/JAMAICA ST"
19223,"El Paso","TX","FAIRBANKS DR EB/KELLOGG ST"
19224,"El Paso","TX","FAIRBANKS DR EB/KENWORTHY ST"
19225,"El Paso","TX","FAIRBANKS DR EB/KEYSTONE DR"
19226,"El Paso","TX","FAIRBANKS DR EB/KIRWOOD ST"
19227,"El Paso","TX","FAIRBANKS DR EB/MCCOMBS ST NB"
19228,"El Paso","TX","FAIRBANKS DR EB/MERCEDES ST"
19229,"El Paso","TX","FAIRBANKS DR EB/NEWCASTLE DR"
19230,"El Paso","TX","FAIRBANKS DR EB/OAKWOOD DR"
19231,"El Paso","TX","FAIRBANKS DR EB/ONTARIO ST"
19232,"El Paso","TX","FAIRBANKS DR EB/RUSHING RD"
19233,"El Paso","TX","FAIRBANKS DR EB/YAKIMA ST"
19234,"El Paso","TX","FAIRBANKS DR WB/ALCAN ST"
19235,"El Paso","TX","FAIRBANKS DR WB/BECKNELL LN"
19236,"El Paso","TX","FAIRBANKS DR WB/DYER ST NB"
19237,"El Paso","TX","FAIRBANKS DR WB/GLEN ARBOR ST"
19238,"El Paso","TX","FAIRBANKS DR WB/KENWORTHY ST"
19239,"El Paso","TX","FAIRBANKS DR WB/MONAHANS DR"
19240,"El Paso","TX","FAIRBANKS DR WB/ONTARIO ST"
19241,"El Paso","TX","FAIRBANKS DR WB/RUSHING RD"
19242,"El Paso","TX","FAIRBANKS DR WB/SHENANDOAH ST"
19243,"El Paso","TX","FAIRBANKS/DYER"
19244,"El Paso","TX","FAIRFAX ST/OLAN CT"
19245,"El Paso","TX","FAIRFAX ST/RALEIGH DR"
19246,"El Paso","TX","FAIRFAX ST/SANDERS AVE"
19247,"El Paso","TX","FAIRFAX ST/THREADGILL AVE"
19248,"El Paso","TX","FAIRFAX ST/WREN AVE"
19249,"El Paso","TX","FAIRVIEW CT/MACE ST"
19250,"El Paso","TX","FAIRVIEW CT/RIDGE ST"
19251,"El Paso","TX","FAIRWAY CIR/VISTA DEL MONTE ST"
19252,"El Paso","TX","FALBY CT/BARTON ST"
19253,"El Paso","TX","FALCON AVE/BLUE WING DR"
19254,"El Paso","TX","FALCON AVE/MCCOMBS ST"
19255,"El Paso","TX","FALCON AVE/RAILROAD DR NB"
19256,"El Paso","TX","FALCON HEAD LN/MARBLE CANYON DR"
19257,"El Paso","TX","FALCON POINT LN/CROWN ROCK DR"
19258,"El Paso","TX","FALCON POINT LN/GARDEN ROCK DR"
19259,"El Paso","TX","FALKIRK DR/GREENOCK ST"
19260,"El Paso","TX","FALKIRK DR/KIRKCALDY RD"
19261,"El Paso","TX","FALKIRK DR/KIRKWALL ST"
19262,"El Paso","TX","FALKIRK DR/MCRAE BLVD NB"
19263,"El Paso","TX","FALKIRK DR/RUTHERGLEN ST"
19264,"El Paso","TX","FALL RIVER RD/DANBURY RD"
19265,"El Paso","TX","FALL RIVER RD/YORKTOWN WAY"
19266,"El Paso","TX","FALLING LEAF CIR/BEDOUIN CT"
19267,"El Paso","TX","FALLING LEAF CIR/MESQUITE LAKE LN"
19268,"El Paso","TX","FALLING STAR LN/RAINBOW CIR"
19269,"El Paso","TX","FARAH DR/RAILROAD DR NB"
19270,"El Paso","TX","FARAH DR/SILVERCLOUD DR"
19271,"El Paso","TX","FARRELL RD/CINDY LN"
19272,"El Paso","TX","FARRELL RD/N AMERICAS AVE NB"
19273,"El Paso","TX","FATH/ORE.154SKF7"
19274,"El Paso","TX","FATHER RAHM/NORTH STANTON"
19275,"El Paso","TX","FATHER/ST VRA"
19276,"El Paso","TX","FATIMA AVE/SPRINGFIELD DR"
19277,"El Paso","TX","FAUST WARDY CT/FROSTY WARDY DR"
19278,"El Paso","TX","FAVILA RD/YAMAHA DR"
19279,"El Paso","TX","FAXON DR/BLUE SAGE CIR"
19280,"El Paso","TX","FAY WAY/ROSEWAY DR"
19281,"El Paso","TX","FEATHER HAWK DR/CANYON RUN DR"
19282,"El Paso","TX","FEATHER HAWK DR/HIGH RIDGE DR"
19283,"El Paso","TX","FEDERAL AVE/ALABAMA ST"
19284,"El Paso","TX","FEDERAL AVE/DAKOTA ST"
19285,"El Paso","TX","FEDERAL AVE/ELM ST"
19286,"El Paso","TX","FEDERAL AVE/INDIANA ST"
19287,"El Paso","TX","FEDERAL AVE/KENTUCKY ST"
19288,"El Paso","TX","FEDERAL AVE/LOUISIANA ST"
19289,"El Paso","TX","FEDERAL AVE/N LUNA ST"
19290,"El Paso","TX","FEDERAL AVE/N PIEDRAS ST"
19291,"El Paso","TX","FEDERAL AVE/N RAYNOR ST"
19292,"El Paso","TX","FEDERAL AVE/N SAN MARCIAL ST"
19293,"El Paso","TX","FELIZ PL/DELTA DR"
19294,"El Paso","TX","FENWAY DR/DARWAY DR"
19295,"El Paso","TX","FENWAY DR/EASTRIDGE DR"
19296,"El Paso","TX","FENWAY DR/GLEMMWAY PL"
19297,"El Paso","TX","FENWAY DR/WEDGEWOOD DR"
19298,"El Paso","TX","FERN WAY/W MAIN DR"
19299,"El Paso","TX","FERN WAY/W MISSOURI AVE"
19300,"El Paso","TX","FERNANDO ZUBIA AVE/RUBEN SOTO DR"
19301,"El Paso","TX","FERNRIDGE CT/HOOKRIDGE DR"
19302,"El Paso","TX","FERT/SUBN VALLEY"
19303,"El Paso","TX","FERTELL DR/GROUSE RD"
19304,"El Paso","TX","FERTELL DR/SUN VALLEY DR"
19305,"El Paso","TX","FES/MESA"
19306,"El Paso","TX","FESTIVAL/N MESA"
19307,"El Paso","TX","FEWEL ST/MUNDY DR"
19308,"El Paso","TX","FEWEL ST/PROSPECT ST"
19309,"El Paso","TX","FEWEL ST/UPSON DR"
19310,"El Paso","TX","FEWEL ST/W MISSOURI AVE"
19311,"El Paso","TX","FEWEL ST/W RIVER AVE"
19312,"El Paso","TX","FEWEL ST/W YANDELL DR"
19313,"El Paso","TX","FIDDLEWOOD CIR/TEXAS STAR ST"
19314,"El Paso","TX","FIERRO DR/BYWOOD DR"
19315,"El Paso","TX","FIERRO DR/HAVENROCK DR"
19316,"El Paso","TX","FIERRO DR/JASON WAY"
19317,"El Paso","TX","FIERRO DR/JETROCK DR"
19318,"El Paso","TX","FIERRO DR/KINROSS AVE"
19319,"El Paso","TX","FIERRO DR/PEBBLE HILLS BLVD EB"
19320,"El Paso","TX","FIERRO DR/ROMERO DR"
19321,"El Paso","TX","FIESTA DR/BEL MAR AVE"
19322,"El Paso","TX","FIESTA DR/BELTON RD"
19323,"El Paso","TX","FIESTA DR/CADIZ ST"
19324,"El Paso","TX","FIESTA DR/CAMILLE DR"
19325,"El Paso","TX","FIESTA DR/CASTILE AVE"
19326,"El Paso","TX","FIESTA DR/CLAIREMONT RD"
19327,"El Paso","TX","FIESTA DR/DE LEON DR"
19328,"El Paso","TX","FIESTA DR/ISABELLA DR"
19329,"El Paso","TX","FIESTA DR/PIZARRO DR"
19330,"El Paso","TX","FIESTA DR/S BALBOA RD"
19331,"El Paso","TX","FIESTA DR/SAN SABA RD"
19332,"El Paso","TX","FIESTA DR/SUNLAND PARK DR NB"
19333,"El Paso","TX","FILLMORE AVE/BYRON ST"
19334,"El Paso","TX","FILLMORE AVE/DYER ST"
19335,"El Paso","TX","FILLMORE AVE/JUSTUS ST"
19336,"El Paso","TX","FILLMORE AVE/LACKLAND ST"
19337,"El Paso","TX","FILLMORE AVE/N COPIA ST"
19338,"El Paso","TX","FILLMORE AVE/N PIEDRAS ST"
19339,"El Paso","TX","FILLMORE AVE/N RAYNOR ST"
19340,"El Paso","TX","FILLMORE AVE/N STEVENS ST"
19341,"El Paso","TX","FILLMORE AVE/PARTELLO ST"
19342,"El Paso","TX","FILLMORE AVE/POLLARD ST"
19343,"El Paso","TX","FILLMORE AVE/RUSSELL ST"
19344,"El Paso","TX","FINDLEY AVE/E SAN ANTONIO AVE"
19345,"El Paso","TX","FINDLEY AVE/GATEWAY NORTH BLVD"
19346,"El Paso","TX","FINDLEY AVE/GATEWAY SOUTH BLVD"
19347,"El Paso","TX","FINDLEY AVE/PATRIOT FWY NB"
19348,"El Paso","TX","FINDLEY AVE/RAMP T NB"
19349,"El Paso","TX","FINDLEY AVE/S CEBADA ST"
19350,"El Paso","TX","FINDLEY AVE/S ESTRELLA ST"
19351,"El Paso","TX","FINDLEY AVE/S LATTA ST"
19352,"El Paso","TX","FINDLEY AVE/S PIEDRAS ST"
19353,"El Paso","TX","FINDLEY AVE/S RAYNOR ST"
19354,"El Paso","TX","FINDLEY AVE/S SAN MARCIAL ST"
19355,"El Paso","TX","FINITA CT/ALAMEDA AVE"
19356,"El Paso","TX","FIR ST/ACER ST"
19357,"El Paso","TX","FIR ST/ALBUM AVE"
19358,"El Paso","TX","FIR ST/ALGIERS CT"
19359,"El Paso","TX","FIR ST/BERMUDA AVE"
19360,"El Paso","TX","FIR ST/BUCKWOOD AVE"
19361,"El Paso","TX","FIR ST/COSMOS DR"
19362,"El Paso","TX","FIR ST/DAPHNE CT"
19363,"El Paso","TX","FIR ST/EVERWOOD AVE"
19364,"El Paso","TX","FIR ST/HEATHER AVE"
19365,"El Paso","TX","FIR ST/MONTWOOD DR EB"
19366,"El Paso","TX","FIR ST/SPRINGWOOD DR"
19367,"El Paso","TX","FIRE HOUSE/SAUL KLE"
19368,"El Paso","TX","FIRE RIDGE CIR/THORN RIDGE CIR"
19369,"El Paso","TX","FIREBUSH DR/CANYON SAGE DR"
19370,"El Paso","TX","FIREBUSH DR/SILVERCLOUD DR"
19371,"El Paso","TX","FIRED/MONTW"
19372,"El Paso","TX","FIREDALE LN/N STANTON ST"
19373,"El Paso","TX","FIREFLY WAY/JOHN PHELAN DR"
19374,"El Paso","TX","FIREHOUSE DR/ALEX GUERRERO CIR"
19375,"El Paso","TX","FIREHOUSE DR/AUTUMN GATE DR"
19376,"El Paso","TX","FIREHOUSE DR/FRANCIS SCOBEE DR"
19377,"El Paso","TX","FIREHOUSE DR/FRANK CORDOVA CIR"
19378,"El Paso","TX","FIREHOUSE DR/LYMAN DUTTON CIR"
19379,"El Paso","TX","FIREHOUSE DR/MCAULIFFE DR"
19380,"El Paso","TX","FIREHOUSE DR/MEADOW GATE DR"
19381,"El Paso","TX","FIREHOUSE DR/MONTWOOD DR EB"
19382,"El Paso","TX","FIREHOUSE DR/MONTWOOD DR WB"
19383,"El Paso","TX","FIREHOUSE DR/PUEBLO LAGUNA DR"
19384,"El Paso","TX","FIREHOUSE DR/SAUL KLEINFELD DR"
19385,"El Paso","TX","FIREHOUSE DR/VILLAGE GATE DR"
19386,"El Paso","TX","FIRESIDE LN/E REDD RD WB"
19387,"El Paso","TX","FIRESTONE DR/CARDIGAN DR"
19388,"El Paso","TX","FIRESTONE DR/DARIN RD"
19389,"El Paso","TX","FIRESTONE DR/EAGLESTONE WAY"
19390,"El Paso","TX","FIRESTONE DR/MONTANA AVE"
19391,"El Paso","TX","FIRESTONE DR/SHANNON PL"
19392,"El Paso","TX","FIREWOOD DR/PINO BLANCO PL"
19393,"El Paso","TX","FIRST/CAMP"
19394,"El Paso","TX","FIRST/N ORE"
19395,"El Paso","TX","FIRSTWOOD PL/S GLENWOOD ST"
19396,"El Paso","TX","FIRT/VIRG"
19397,"El Paso","TX","FITO HERNANDEZ ST/CEVALLIA AVE EB"
19398,"El Paso","TX","FITO HERNANDEZ ST/GUS SALCIDO LN"
19399,"El Paso","TX","FITO HERNANDEZ ST/PASEO AZUL DR"
19400,"El Paso","TX","FITO HERNANDEZ ST/WESTERN GULL DR"
19401,"El Paso","TX","FLAGON PL/BELFRY PARK DR"
19402,"El Paso","TX","FLAMINGO DR/N STANTON ST"
19403,"El Paso","TX","FLAMINGO DR/OKEEFE DR"
19404,"El Paso","TX","FLAX ST/ALBUM AVE"
19405,"El Paso","TX","FLAX ST/BELLIS AVE"
19406,"El Paso","TX","FLEETWOOD RD/MONTCLAIR DR"
19407,"El Paso","TX","FLICKER WAY/ALAMEDA AVE EB"
19408,"El Paso","TX","FLICKER WAY/ALAMEDA AVE WB"
19409,"El Paso","TX","FLOR EUCHARIS DR/FLOR FREESIA DR"
19410,"El Paso","TX","FLOR TULIPAN ST/FLOR DEL SUR AVE"
19411,"El Paso","TX","FLORA ALBA DR/ALICIA ARZOLA DR"
19412,"El Paso","TX","FLORA ALBA DR/KARI ANNE DR"
19413,"El Paso","TX","FLORA ALBA DR/SUN FIRE BLVD"
19414,"El Paso","TX","FLORY AVE/BYRON ST"
19415,"El Paso","TX","FLORY AVE/DYER ST"
19416,"El Paso","TX","FLORY AVE/LACKLAND ST"
19417,"El Paso","TX","FLORY AVE/N STEVENS ST"
19418,"El Paso","TX","FLORY AVE/PARTELLO ST"
19419,"El Paso","TX","FLORY AVE/POLLARD ST"
19420,"El Paso","TX","FLORY AVE/ST CHARLES ST"
19421,"El Paso","TX","FLOUNDER DR/BLUE WING DR"
19422,"El Paso","TX","FLOUNDER DR/MCCOMBS ST"
19423,"El Paso","TX","FLOUNDER DR/PICKEREL DR"
19424,"El Paso","TX","FLOWER DR/BARCELONA DR"
19425,"El Paso","TX","FLOWER DR/BUENA VISTA ST"
19426,"El Paso","TX","FLOWER DR/DE VARGAS DR"
19427,"El Paso","TX","FLOWER DR/DOLAN ST"
19428,"El Paso","TX","FLOWER DR/ENCINO DR"
19429,"El Paso","TX","FLOWER DR/S CONCEPCION ST"
19430,"El Paso","TX","FLOYD WAY/LAFAYETTE DR"
19431,"El Paso","TX","FLOYD WAY/N YARBROUGH DR NB"
19432,"El Paso","TX","FLYNN DR/GUS RALLIS DR"
19433,"El Paso","TX","FOGGY POINT DR/BLUESKY POINT CT"
19434,"El Paso","TX","FOGGY POINT DR/ENGLISH POINT AVE"
19435,"El Paso","TX","FOGGY POINT DR/RANIER POINT DR"
19436,"El Paso","TX","FOLSOM RD/GATEWAY NORTH BLVD"
19437,"El Paso","TX","FOLSOM RD/KENWORTHY ST"
19438,"El Paso","TX","FON/LOOP 375 EAST"
19439,"El Paso","TX","FONSECA DR NB/CESAR CHAVEZ BORDER HWY EB"
19440,"El Paso","TX","FONSECA DR NB/DELTA DR EB"
19441,"El Paso","TX","FONSECA DR NB/MAINZER AVE"
19442,"El Paso","TX","FONSECA DR NB/RIVER HOLLOW CT"
19443,"El Paso","TX","FONSECA DR NB/SABINE CT"
19444,"El Paso","TX","FONSECA DR SB/CESAR CHAVEZ BORDER HWY WB"
19445,"El Paso","TX","FONSECA DR SB/DELTA DR EB"
19446,"El Paso","TX","FONSECA DR SB/SABINE CT"
19447,"El Paso","TX","FONSECA ON RAMP EB/CESAR CHAVEZ BORDER HWY EB"
19448,"El Paso","TX","FONSECA ON RAMP WB/CESAR CHAVEZ BORDER HWY WB"
19449,"El Paso","TX","FOOTHILL DR/FAIRBANKS DR EB"
19450,"El Paso","TX","FOOTHILL DR/WOODROW BEAN TRANS MOUNTAIN RD WB"
19451,"El Paso","TX","FOREST HAVEN CT/BORRETT ST"
19452,"El Paso","TX","FOREST HAVEN CT/INDIAN PL"
19453,"El Paso","TX","FOREST HAVEN CT/PINEWOOD ST"
19454,"El Paso","TX","FOREST RIDGE LN/VISTA DE ORO DR"
19455,"El Paso","TX","FOREST WILLOW CIR/ROSINANTE RD"
19456,"El Paso","TX","FORNEY LN/HUBBARD CT"
19457,"El Paso","TX","FORNEY LN/IVANHOE DR"
19458,"El Paso","TX","FORNEY LN/PEBBLE HILLS BLVD WB"
19459,"El Paso","TX","FORREST ST/HUNT CT"
19460,"El Paso","TX","FORREST ST/TROWBRIDGE AVE EB"
19461,"El Paso","TX","FORT BLVD/ALABAMA ST"
19462,"El Paso","TX","FORT BLVD/BYRON ST"
19463,"El Paso","TX","FORT BLVD/DYER ST"
19464,"El Paso","TX","FORT BLVD/ELM ST"
19465,"El Paso","TX","FORT BLVD/JUSTUS ST"
19466,"El Paso","TX","FORT BLVD/LACKLAND ST"
19467,"El Paso","TX","FORT BLVD/LOUISIANA ST"
19468,"El Paso","TX","FORT BLVD/MOREHEAD AVE"
19469,"El Paso","TX","FORT BLVD/MYLES ST"
19470,"El Paso","TX","FORT BLVD/N COPIA ST"
19471,"El Paso","TX","FORT BLVD/N PIEDRAS ST"
19472,"El Paso","TX","FORT BLVD/N RAYNOR ST"
19473,"El Paso","TX","FORT BLVD/N SAN MARCIAL ST"
19474,"El Paso","TX","FORT BLVD/N STEVENS ST"
19475,"El Paso","TX","FORT BLVD/PARTELLO ST"
19476,"El Paso","TX","FORT BLVD/POLLARD ST"
